SK_ID_CURR,pd_raw,pd_calibrated,band,TARGET
103041,0.6729118316693408,0.17524235645041011,Very High,0
103042,0.6995361290653558,0.17524235645041011,Very High,0
103043,0.48195964727947027,0.08342133051742344,High,0
103044,0.564990154967516,0.11627906976744186,High,0
103045,0.5129566276140647,0.10354223433242507,High,0
103047,0.3888123793680596,0.057692307692307696,Elevated,0
103048,0.3149549611326363,0.04590570719602978,Elevated,0
103049,0.5775448584432027,0.12500000000000003,Very High,0
103050,0.4770717382906236,0.08342133051742344,High,0
103051,0.22530479287207,0.02663230240549828,Medium,0
103052,0.2169141405094087,0.02663230240549828,Medium,0
103053,0.2867967387062026,0.03659976387249114,Elevated,0
103054,0.42139291442482296,0.07894736842105263,High,0
103055,0.6193729871650108,0.1445874337623013,Very High,0
103057,0.3318346441569017,0.04590570719602978,Elevated,0
103058,0.8256995721382292,0.3241252302025783,Very High,0
103059,0.6232705376384089,0.1445874337623013,Very High,1
103060,0.6970604815347993,0.17524235645041011,Very High,1
103061,0.8273671574112695,0.3241252302025783,Very High,0
103063,0.10188166558291248,0.01112099644128114,Low,0
103064,0.3469032737388607,0.05174353205849269,Elevated,0
103065,0.2753880173845521,0.032682705401724924,Medium,0
103066,0.14053167526212523,0.01768172888015717,Low,0
103067,0.05312409089808856,0.0030303030303030303,Very Low,0
103068,0.42520974470657763,0.07894736842105263,High,1
103069,0.13118380691383144,0.01768172888015717,Low,0
103070,0.07128077213292645,0.010554089709762533,Very Low,0
103071,0.5176687315311955,0.10354223433242507,High,0
103072,0.6465159736969587,0.14545454545454545,Very High,0
103073,0.1654291318816953,0.02303030303030303,Low,0
103074,0.588737743186349,0.12500000000000003,Very High,0
103075,0.5176558925986783,0.10354223433242507,High,0
103076,0.439515344651731,0.07894736842105263,High,0
103077,0.6460972083544568,0.14545454545454545,Very High,0
103079,0.3754778212248928,0.05702917771883289,Elevated,0
103080,0.43197879329476446,0.07894736842105263,High,0
103081,0.28446047478676745,0.03659976387249114,Elevated,0
103082,0.16917559053518258,0.02303030303030303,Low,0
103084,0.09452033719992972,0.01112099644128114,Low,0
103085,0.33624523583979155,0.04590570719602978,Elevated,0
103086,0.1003573880171215,0.01112099644128114,Low,0
103087,0.8087313032326092,0.3241252302025783,Very High,0
103088,0.31761494448429733,0.04590570719602978,Elevated,0
103089,0.43432677012078463,0.07894736842105263,High,0
103090,0.741170735005302,0.1976401179941003,Very High,0
103091,0.09535547255951032,0.01112099644128114,Low,0
103093,0.3973455025872624,0.07317073170731707,Elevated,0
103094,0.13634869623776374,0.01768172888015717,Low,0
103095,0.14880400495728452,0.01768172888015717,Low,0
103098,0.6992838895518738,0.17524235645041011,Very High,0
103099,0.4773118393991028,0.08342133051742344,High,0
103100,0.3387619032868098,0.04590570719602978,Elevated,0
103101,0.7993156899184386,0.298989898989899,Very High,0
103103,0.8671483220492352,0.39655172413793105,Very High,0
103104,0.759845596056269,0.22916666666666666,Very High,0
103105,0.36648538200920683,0.05702917771883289,Elevated,1
103106,0.20785856699437602,0.02663230240549828,Medium,0
103107,0.12055526814721539,0.01112099644128114,Low,0
103108,0.5153627586950931,0.10354223433242507,High,0
103109,0.281686807500385,0.03659976387249114,Elevated,0
103110,0.18049483713553618,0.02663230240549828,Medium,0
103111,0.6339107566247241,0.1445874337623013,Very High,0
103113,0.4174138961550125,0.07894736842105263,High,1
103114,0.10250971986687124,0.01112099644128114,Low,0
103115,0.12790735695474093,0.01768172888015717,Low,0
103116,0.2905835444762201,0.03659976387249114,Elevated,0
103117,0.15874448550200995,0.01768172888015717,Low,0
103118,0.6775298110876118,0.17524235645041011,Very High,0
103119,0.4714492469521593,0.08342133051742344,High,0
103120,0.30138486891929184,0.04590570719602978,Elevated,0
103121,0.6787991941857622,0.17524235645041011,Very High,0
103122,0.10154637616449756,0.01112099644128114,Low,0
103123,0.6737556199243481,0.17524235645041011,Very High,0
103124,0.3070750987732843,0.04590570719602978,Elevated,0
103125,0.1109915145243821,0.01112099644128114,Low,0
103126,0.14907263291825834,0.01768172888015717,Low,0
103127,0.14601328127738314,0.01768172888015717,Low,0
103128,0.3844867686395638,0.057692307692307696,Elevated,0
103129,0.44713079624262553,0.07894736842105263,High,0
103130,0.19410557345708168,0.02663230240549828,Medium,0
103131,0.5554485216482345,0.11594202898550725,High,0
103133,0.7356188310401356,0.1976401179941003,Very High,1
103134,0.5760429030080907,0.12500000000000003,Very High,1
103135,0.2392605169036035,0.031141868512110725,Medium,0
103136,0.6996421763430172,0.17524235645041011,Very High,0
103137,0.20159440406180376,0.02663230240549828,Medium,0
103138,0.5840868260399265,0.12500000000000003,Very High,0
103139,0.3856869342850818,0.057692307692307696,Elevated,0
103140,0.21134436078033322,0.02663230240549828,Medium,0
103141,0.11753068620276588,0.01112099644128114,Low,0
103142,0.24742694752516228,0.032682705401724924,Medium,0
103143,0.41860692147210804,0.07894736842105263,High,0
103148,0.8823483810159329,0.4462809917355372,Very High,1
103149,0.36658723216477324,0.05702917771883289,Elevated,0
103150,0.12512565236591078,0.01768172888015717,Low,0
103151,0.1308872639904395,0.01768172888015717,Low,0
103152,0.16100604741324634,0.01768172888015717,Low,0
103153,0.12361359643583826,0.01112099644128114,Low,0
103154,0.08261329582622293,0.01112099644128114,Low,0
103155,0.17702198294242102,0.02663230240549828,Medium,0
103156,0.28833369048207325,0.03659976387249114,Elevated,0
103157,0.12861875962352026,0.01768172888015717,Low,0
103159,0.6595334713493948,0.17524235645041011,Very High,1
103160,0.1370639672156317,0.01768172888015717,Low,0
103161,0.4123151335834357,0.07894736842105263,High,0
103162,0.2391215618970628,0.031141868512110725,Medium,0
103163,0.6577394087150092,0.17524235645041011,Very High,1
103164,0.17165794346156144,0.02303030303030303,Low,0
103165,0.6535360096742185,0.14634146341463414,Very High,0
103166,0.5784876193789329,0.12500000000000003,Very High,1
103167,0.1623258564885653,0.02303030303030303,Low,0
103168,0.4532648370525704,0.07894736842105263,High,0
103169,0.5630926727424228,0.11627906976744186,High,0
103170,0.15048724355047166,0.01768172888015717,Low,0
103172,0.6260662404347157,0.1445874337623013,Very High,1
103174,0.677187721350408,0.17524235645041011,Very High,0
103175,0.31317734258338276,0.04590570719602978,Elevated,0
103176,0.711833006350878,0.1976401179941003,Very High,0
103177,0.7427616641007654,0.1976401179941003,Very High,1
103178,0.15862612859466999,0.01768172888015717,Low,0
103179,0.22704487703584608,0.02663230240549828,Medium,0
103180,0.4041287147252972,0.07432432432432433,Elevated,0
103181,0.16749735096326507,0.02303030303030303,Low,0
103182,0.10622358119421366,0.01112099644128114,Low,0
103183,0.6492516701102671,0.14545454545454545,Very High,0
103185,0.3076979819009643,0.04590570719602978,Elevated,0
103186,0.41833287065497465,0.07894736842105263,High,0
103187,0.7036573328367547,0.17524235645041011,Very High,1
103188,0.45517831751149057,0.07894736842105263,High,0
103189,0.7820581659472572,0.298989898989899,Very High,0
103190,0.23922545986955776,0.031141868512110725,Medium,0
103191,0.22474831379959853,0.02663230240549828,Medium,0
103192,0.2315843807073865,0.02663230240549828,Medium,0
103193,0.5379359279912436,0.10837887067395265,High,0
103194,0.563055458108769,0.11627906976744186,High,1
103197,0.7540489639299743,0.22916666666666666,Very High,0
103198,0.16970486949515368,0.02303030303030303,Low,0
103199,0.15367630635634638,0.01768172888015717,Low,0
103200,0.2972872422523908,0.04590570719602978,Elevated,0
103201,0.5217960596092489,0.10837887067395265,High,0
103202,0.2776260920394662,0.032682705401724924,Medium,0
103203,0.24296596731494688,0.032682705401724924,Medium,0
103204,0.5445275769915506,0.10837887067395265,High,1
103205,0.4029220519642356,0.07317073170731707,Elevated,1
103207,0.7414840059739858,0.1976401179941003,Very High,1
103208,0.8090273636454166,0.3241252302025783,Very High,0
103209,0.83099457870619,0.3241252302025783,Very High,0
103210,0.46183326427050525,0.07894736842105263,High,0
103211,0.33642241105099874,0.04590570719602978,Elevated,0
103212,0.1885057182545495,0.02663230240549828,Medium,0
103213,0.8345158598223762,0.3241252302025783,Very High,0
103214,0.7870269408557231,0.298989898989899,Very High,1
103215,0.6581811063942836,0.17524235645041011,Very High,0
103216,0.38485767100197565,0.057692307692307696,Elevated,0
103217,0.6295149267116896,0.1445874337623013,Very High,1
103218,0.2525106840403127,0.032682705401724924,Medium,0
103219,0.5632290266670019,0.11627906976744186,High,0
103220,0.22427535461039316,0.02663230240549828,Medium,0
103221,0.12803592169893377,0.01768172888015717,Low,0
103222,0.4619719842694461,0.07894736842105263,High,0
103223,0.15566454017608725,0.01768172888015717,Low,0
103224,0.5710735958910294,0.12500000000000003,Very High,0
103225,0.4485310857298182,0.07894736842105263,High,0
103226,0.5152816476019748,0.10354223433242507,High,0
103227,0.13568560658267376,0.01768172888015717,Low,0
103228,0.7920575493027273,0.298989898989899,Very High,1
103229,0.1570736507099248,0.01768172888015717,Low,0
103233,0.2701145147120498,0.032682705401724924,Medium,0
103234,0.399762759523151,0.07317073170731707,Elevated,0
103235,0.18470780915689664,0.02663230240549828,Medium,0
103236,0.8209436872891217,0.3241252302025783,Very High,0
103237,0.6061118515370886,0.1445874337623013,Very High,0
103238,0.3384760045199875,0.04590570719602978,Elevated,0
103241,0.5392145820587542,0.10837887067395265,High,0
103242,0.8399837623363009,0.3241252302025783,Very High,0
103244,0.5464327274433378,0.10837887067395265,High,0
103245,0.7909966767762636,0.298989898989899,Very High,0
103246,0.6558824761197374,0.17524235645041011,Very High,0
103247,0.5441126050504859,0.10837887067395265,High,0
103248,0.20494057706870167,0.02663230240549828,Medium,0
103249,0.33297910182469204,0.04590570719602978,Elevated,0
103250,0.1732639170251073,0.02303030303030303,Low,0
103251,0.5539919828968409,0.11594202898550725,High,0
103253,0.17996086418992763,0.02663230240549828,Medium,0
103254,0.3244203857165594,0.04590570719602978,Elevated,0
103255,0.49849966003966556,0.0873015873015873,High,0
103256,0.44500202669003525,0.07894736842105263,High,0
103257,0.3674597921841095,0.05702917771883289,Elevated,0
103260,0.40179244613604875,0.07317073170731707,Elevated,0
103261,0.1804098508385755,0.02663230240549828,Medium,0
103262,0.5514357946434754,0.11594202898550725,High,0
103263,0.12131972635216326,0.01112099644128114,Low,0
103264,0.24842175975551725,0.032682705401724924,Medium,0
103265,0.3483801936289103,0.05174353205849269,Elevated,0
103266,0.2912069516712709,0.03659976387249114,Elevated,0
103267,0.32792743100899885,0.04590570719602978,Elevated,0
103268,0.15624279548769254,0.01768172888015717,Low,0
103269,0.09166470476555622,0.01112099644128114,Low,0
103270,0.32064832592974174,0.04590570719602978,Elevated,1
103271,0.2836539839915361,0.03659976387249114,Elevated,0
103272,0.13195118394708155,0.01768172888015717,Low,0
103273,0.4070418697079743,0.07432432432432433,Elevated,0
103274,0.2307743394128721,0.02663230240549828,Medium,0
103275,0.5759707654894074,0.12500000000000003,Very High,0
103276,0.422292717596536,0.07894736842105263,High,0
103277,0.08018969985594374,0.01112099644128114,Low,0
103278,0.360043938642145,0.05174353205849269,Elevated,0
103281,0.233700948353355,0.02663230240549828,Medium,0
103282,0.3178469280319866,0.04590570719602978,Elevated,0
103283,0.30595853017385344,0.04590570719602978,Elevated,0
103284,0.3994803554664075,0.07317073170731707,Elevated,0
103285,0.49041926399362956,0.08342133051742344,High,0
103288,0.4796261397144911,0.08342133051742344,High,0
103289,0.33196758493316536,0.04590570719602978,Elevated,0
103291,0.2807056216765044,0.03659976387249114,Elevated,0
103292,0.7568682809413766,0.22916666666666666,Very High,1
103293,0.32509344510441535,0.04590570719602978,Elevated,0
103294,0.6442246212800599,0.14545454545454545,Very High,0
103295,0.3789830968651483,0.057692307692307696,Elevated,0
103296,0.5368087015040679,0.10837887067395265,High,1
103297,0.07848553897780614,0.01112099644128114,Low,0
103299,0.3170225543314297,0.04590570719602978,Elevated,0
103300,0.22796224521154576,0.02663230240549828,Medium,0
103301,0.1477783081584845,0.01768172888015717,Low,0
103302,0.27876644773702813,0.032682705401724924,Medium,0
103303,0.3009928944022809,0.04590570719602978,Elevated,0
103304,0.47605934310814096,0.08342133051742344,High,0
103305,0.4970515169780366,0.0873015873015873,High,0
103306,0.6915452940684139,0.17524235645041011,Very High,0
103307,0.09831409583507146,0.01112099644128114,Low,0
103308,0.760407238038056,0.22916666666666666,Very High,0
103309,0.7840912596561839,0.298989898989899,Very High,0
103310,0.8465948752611931,0.3241252302025783,Very High,1
103311,0.7992243059419841,0.298989898989899,Very High,0
103312,0.1546969973261485,0.01768172888015717,Low,0
103313,0.6115916511912708,0.1445874337623013,Very High,0
103314,0.2465647413103291,0.032682705401724924,Medium,0
103316,0.8618297182932211,0.39655172413793105,Very High,0
103317,0.38985015315038624,0.057692307692307696,Elevated,0
103318,0.19744544927912022,0.02663230240549828,Medium,0
103320,0.13538021625562816,0.01768172888015717,Low,0
103321,0.149546295525218,0.01768172888015717,Low,0
103322,0.23888684270630745,0.031141868512110725,Medium,0
103323,0.5654661799894819,0.11627906976744186,High,0
103324,0.36146852553388675,0.05702917771883289,Elevated,1
103325,0.696751869752391,0.17524235645041011,Very High,1
103326,0.1976261894831413,0.02663230240549828,Medium,0
103327,0.515272109147116,0.10354223433242507,High,0
103328,0.2087639422551795,0.02663230240549828,Medium,0
103329,0.09094819660479027,0.01112099644128114,Low,0
103330,0.30046065852830695,0.04590570719602978,Elevated,0
103331,0.23940158712662438,0.031141868512110725,Medium,0
103332,0.14101980320841886,0.01768172888015717,Low,0
103333,0.35311342473410123,0.05174353205849269,Elevated,0
103335,0.4889290951415997,0.08342133051742344,High,0
103337,0.21136051292465688,0.02663230240549828,Medium,0
103338,0.3763067266696599,0.057692307692307696,Elevated,0
103339,0.15673162173058572,0.01768172888015717,Low,0
103340,0.6743335040744812,0.17524235645041011,Very High,0
103341,0.32559064054860776,0.04590570719602978,Elevated,0
103342,0.8038500912346446,0.298989898989899,Very High,1
103343,0.49268472196661145,0.08342133051742344,High,0
103344,0.31961325100211124,0.04590570719602978,Elevated,0
103346,0.5452442035651678,0.10837887067395265,High,1
103347,0.26069342160247966,0.032682705401724924,Medium,0
103348,0.45741958541503674,0.07894736842105263,High,0
103349,0.3317656852585278,0.04590570719602978,Elevated,0
103350,0.14698181294889817,0.01768172888015717,Low,0
103351,0.09416792206917735,0.01112099644128114,Low,0
103352,0.275706387068046,0.032682705401724924,Medium,0
103353,0.2584187141597848,0.032682705401724924,Medium,0
103354,0.256737148832857,0.032682705401724924,Medium,0
103355,0.5274585034551321,0.10837887067395265,High,0
103356,0.2500724572069211,0.032682705401724924,Medium,0
103357,0.30483816580834716,0.04590570719602978,Elevated,0
103358,0.42505621645819613,0.07894736842105263,High,0
103359,0.05376500556114885,0.0030303030303030303,Very Low,0
103360,0.36822927175414805,0.05702917771883289,Elevated,0
103361,0.84015383569537,0.3241252302025783,Very High,0
103362,0.5105324856028932,0.10354223433242507,High,0
103363,0.3991686962837977,0.07317073170731707,Elevated,0
103364,0.18693976577459678,0.02663230240549828,Medium,0
103365,0.1411788116552867,0.01768172888015717,Low,0
103366,0.43823754640941665,0.07894736842105263,High,0
103367,0.2669498227081407,0.032682705401724924,Medium,0
103369,0.14236024890244306,0.01768172888015717,Low,0
103370,0.2507831175581472,0.032682705401724924,Medium,0
103372,0.11993850034654767,0.01112099644128114,Low,0
103373,0.12263917740735121,0.01112099644128114,Low,0
103374,0.13302872771144197,0.01768172888015717,Low,0
103375,0.21894111227794677,0.02663230240549828,Medium,0
103376,0.22092010230369333,0.02663230240549828,Medium,0
103378,0.22207214880871382,0.02663230240549828,Medium,0
103379,0.07954991402415035,0.01112099644128114,Low,0
103380,0.45956438896586055,0.07894736842105263,High,1
103381,0.8976287611860523,0.4722222222222222,Very High,1
103382,0.5411093537382644,0.10837887067395265,High,0
103383,0.4757348358466912,0.08342133051742344,High,0
103384,0.22733903345753662,0.02663230240549828,Medium,1
103385,0.7867552809509349,0.298989898989899,Very High,1
103386,0.2528756137505207,0.032682705401724924,Medium,0
103387,0.057219926530191895,0.010554089709762533,Very Low,0
103388,0.3847337754468414,0.057692307692307696,Elevated,0
103389,0.45535759598952336,0.07894736842105263,High,1
103390,0.7786102095557136,0.298989898989899,Very High,1
103391,0.35555477840484184,0.05174353205849269,Elevated,0
103392,0.54507520425645,0.10837887067395265,High,0
103393,0.3415415636403281,0.04590570719602978,Elevated,0
103394,0.5740283870916855,0.12500000000000003,Very High,0
103395,0.154488413427984,0.01768172888015717,Low,0
103396,0.4764790606713242,0.08342133051742344,High,0
103397,0.35471049561273105,0.05174353205849269,Elevated,0
103399,0.15630999307372156,0.01768172888015717,Low,0
103400,0.6379477932551955,0.1445874337623013,Very High,0
103401,0.3957879926603519,0.07317073170731707,Elevated,0
103402,0.2991197297302383,0.04590570719602978,Elevated,0
103403,0.3654578879968963,0.05702917771883289,Elevated,0
103405,0.8949587439050588,0.4722222222222222,Very High,1
103406,0.1839424808928787,0.02663230240549828,Medium,0
103407,0.7466329917918194,0.22085889570552147,Very High,1
103409,0.097025732204922,0.01112099644128114,Low,0
103411,0.3467079112538376,0.05174353205849269,Elevated,0
103412,0.26804272316208444,0.032682705401724924,Medium,0
103413,0.2902752303259347,0.03659976387249114,Elevated,0
103414,0.3018483198009661,0.04590570719602978,Elevated,0
103415,0.5059875034059447,0.0873015873015873,High,0
103416,0.5134021572663793,0.10354223433242507,High,0
103417,0.5467566472514599,0.10837887067395265,High,0
103419,0.3494361295490689,0.05174353205849269,Elevated,0
103421,0.35787553522782894,0.05174353205849269,Elevated,0
103422,0.6331705192211379,0.1445874337623013,Very High,1
103423,0.5036016047302821,0.0873015873015873,High,0
103424,0.05678404834402182,0.010554089709762533,Very Low,0
103425,0.19241278084847013,0.02663230240549828,Medium,0
103426,0.2238537715576816,0.02663230240549828,Medium,0
103427,0.25101393603773653,0.032682705401724924,Medium,0
103428,0.09126825894632955,0.01112099644128114,Low,0
103429,0.14446704953170475,0.01768172888015717,Low,0
103430,0.047693450920776405,0.0030303030303030303,Very Low,0
103431,0.6162767928790105,0.1445874337623013,Very High,0
103434,0.6183595036387685,0.1445874337623013,Very High,0
103435,0.5507260211999685,0.11594202898550725,High,0
103437,0.16842850129234868,0.02303030303030303,Low,0
103438,0.503895311895637,0.0873015873015873,High,1
103439,0.5013867445457141,0.0873015873015873,High,1
103441,0.32855813236172354,0.04590570719602978,Elevated,0
103442,0.3829193909318437,0.057692307692307696,Elevated,0
103443,0.18751656771024586,0.02663230240549828,Medium,0
103444,0.06303599083554384,0.010554089709762533,Very Low,0
103445,0.49810391253979336,0.0873015873015873,High,0
103446,0.6541800824796976,0.14634146341463414,Very High,0
103447,0.7292330845292258,0.1976401179941003,Very High,0
103448,0.28975919159129127,0.03659976387249114,Elevated,0
103449,0.2080252558741597,0.02663230240549828,Medium,0
103450,0.30505189737908134,0.04590570719602978,Elevated,0
103451,0.18250319812295787,0.02663230240549828,Medium,0
103452,0.22138209123092747,0.02663230240549828,Medium,0
103454,0.7326837737567995,0.1976401179941003,Very High,1
103455,0.4812529135638173,0.08342133051742344,High,0
103456,0.15808577861692158,0.01768172888015717,Low,0
103457,0.7569761294170262,0.22916666666666666,Very High,0
103458,0.6635150717461142,0.17524235645041011,Very High,1
103463,0.44763257142239543,0.07894736842105263,High,0
103464,0.6923808773961274,0.17524235645041011,Very High,0
103465,0.17062842896021707,0.02303030303030303,Low,0
103466,0.3631635977245964,0.05702917771883289,Elevated,0
103467,0.5686940322474919,0.11864406779661017,High,0
103468,0.335205310995972,0.04590570719602978,Elevated,0
103469,0.03591864832003685,0.0030303030303030303,Very Low,0
103470,0.39192330217970567,0.07317073170731707,Elevated,0
103471,0.5148839223804967,0.10354223433242507,High,0
103472,0.44983337296857473,0.07894736842105263,High,0
103476,0.16066132709404557,0.01768172888015717,Low,0
103477,0.8502815108788911,0.3241252302025783,Very High,1
103479,0.15934818426878966,0.01768172888015717,Low,0
103481,0.24194832676774705,0.032682705401724924,Medium,0
103482,0.18346109023613988,0.02663230240549828,Medium,0
103483,0.18940897434546544,0.02663230240549828,Medium,0
103485,0.42404924034723046,0.07894736842105263,High,0
103486,0.6602608290297725,0.17524235645041011,Very High,1
103487,0.4964109533580433,0.0873015873015873,High,0
103488,0.3357027740053865,0.04590570719602978,Elevated,0
103489,0.0972303055631338,0.01112099644128114,Low,0
103490,0.3116081758525281,0.04590570719602978,Elevated,0
103491,0.5315818565330226,0.10837887067395265,High,0
103492,0.7792114470976944,0.298989898989899,Very High,0
103493,0.35434310162979926,0.05174353205849269,Elevated,0
103495,0.24056625074588803,0.031141868512110725,Medium,0
103496,0.2878096628795124,0.03659976387249114,Elevated,0
103497,0.17366069645163046,0.02303030303030303,Low,0
103498,0.5586231167554576,0.11594202898550725,High,0
103499,0.16000572274652422,0.01768172888015717,Low,0
103500,0.5901114385074026,0.12500000000000003,Very High,1
103501,0.7714382257166912,0.28125,Very High,0
103502,0.21942068691559766,0.02663230240549828,Medium,0
103503,0.4406314107846259,0.07894736842105263,High,0
103504,0.5152032821421068,0.10354223433242507,High,0
103505,0.20546295393823893,0.02663230240549828,Medium,0
103506,0.36240617387985563,0.05702917771883289,Elevated,0
103507,0.50425220487926,0.0873015873015873,High,1
103508,0.24132106296300226,0.032682705401724924,Medium,0
103509,0.5480797114408047,0.10837887067395265,High,0
103510,0.10953407754888571,0.01112099644128114,Low,0
103511,0.489146854766223,0.08342133051742344,High,0
103512,0.25005678587422797,0.032682705401724924,Medium,0
103514,0.3626716806140753,0.05702917771883289,Elevated,0
103517,0.11799506762839057,0.01112099644128114,Low,0
103518,0.7428496710420682,0.22085889570552147,Very High,1
103519,0.15595644189058297,0.01768172888015717,Low,0
103520,0.35513398355891806,0.05174353205849269,Elevated,0
103521,0.27832452306449706,0.032682705401724924,Medium,0
103522,0.6438281086687464,0.14545454545454545,Very High,0
103523,0.5108116032732894,0.10354223433242507,High,0
103524,0.4955420455623311,0.0873015873015873,High,0
103526,0.600629661996014,0.1445874337623013,Very High,0
103527,0.30493378044218106,0.04590570719602978,Elevated,0
103528,0.6403555561717722,0.1445874337623013,Very High,0
103529,0.20417344333151546,0.02663230240549828,Medium,0
103530,0.4671369547426418,0.07894736842105263,High,0
103531,0.788546918608478,0.298989898989899,Very High,1
103532,0.17138941617282114,0.02303030303030303,Low,0
103533,0.4414624222262166,0.07894736842105263,High,0
103534,0.6606829967863278,0.17524235645041011,Very High,0
103535,0.6074020379723677,0.1445874337623013,Very High,0
103536,0.13916140589511525,0.01768172888015717,Low,0
103537,0.11636365263336816,0.01112099644128114,Low,0
103538,0.2767924220949887,0.032682705401724924,Medium,0
103539,0.6624664741702385,0.17524235645041011,Very High,0
103540,0.2849376679173167,0.03659976387249114,Elevated,0
103542,0.4888808431813387,0.08342133051742344,High,0
103543,0.8681142844703085,0.4462809917355372,Very High,1
103545,0.15122095894331428,0.01768172888015717,Low,0
103546,0.27894178618205756,0.032682705401724924,Medium,0
103547,0.28036217509759975,0.03659976387249114,Elevated,0
103548,0.36633871991349726,0.05702917771883289,Elevated,0
103549,0.516044841166108,0.10354223433242507,High,0
103550,0.4182386225853959,0.07894736842105263,High,0
103551,0.4456595032856593,0.07894736842105263,High,0
103552,0.541393088215446,0.10837887067395265,High,0
103553,0.2191458985270322,0.02663230240549828,Medium,0
103554,0.1285631616459064,0.01768172888015717,Low,0
103555,0.7756243506476858,0.298989898989899,Very High,1
103556,0.11803855113684153,0.01112099644128114,Low,0
103557,0.2859395763928598,0.03659976387249114,Elevated,0
103558,0.35849064932722763,0.05174353205849269,Elevated,0
103559,0.3182424831072536,0.04590570719602978,Elevated,0
103560,0.1571747045687907,0.01768172888015717,Low,0
103561,0.4759338208740911,0.08342133051742344,High,0
103563,0.6497966131178178,0.14545454545454545,Very High,1
103564,0.4689412786548545,0.07894736842105263,High,0
103565,0.08312837153095622,0.01112099644128114,Low,0
103566,0.2829213034363899,0.03659976387249114,Elevated,0
103567,0.13015003845227668,0.01768172888015717,Low,0
103568,0.43264671822767264,0.07894736842105263,High,0
103569,0.2711128820085387,0.032682705401724924,Medium,0
103571,0.17869209133363043,0.02663230240549828,Medium,0
103573,0.29860864344372157,0.04590570719602978,Elevated,0
103576,0.44304427611634295,0.07894736842105263,High,0
103577,0.8165582072447308,0.3241252302025783,Very High,0
103578,0.26783978079705706,0.032682705401724924,Medium,0
103579,0.2901281863290072,0.03659976387249114,Elevated,0
103580,0.3312435604668046,0.04590570719602978,Elevated,0
103581,0.1923958084099698,0.02663230240549828,Medium,0
103582,0.6733507152862648,0.17524235645041011,Very High,0
103583,0.546558947041001,0.10837887067395265,High,0
103584,0.20725898015138391,0.02663230240549828,Medium,0
103585,0.48884394405473075,0.08342133051742344,High,0
103586,0.443731255701213,0.07894736842105263,High,0
103587,0.40933664759234206,0.07432432432432433,Elevated,0
103588,0.5110793990588708,0.10354223433242507,High,0
103589,0.26892953869387337,0.032682705401724924,Medium,0
103590,0.13445590587727796,0.01768172888015717,Low,0
103592,0.5035992919848755,0.0873015873015873,High,0
103593,0.5875689292587087,0.12500000000000003,Very High,1
103595,0.05512312099963901,0.010554089709762533,Very Low,0
103596,0.7226776875083764,0.1976401179941003,Very High,0
103597,0.17770230150399122,0.02663230240549828,Medium,0
103598,0.22183507113851958,0.02663230240549828,Medium,0
103599,0.5724097650048274,0.12500000000000003,Very High,0
103600,0.26655816326141313,0.032682705401724924,Medium,0
103601,0.06764895576692544,0.010554089709762533,Very Low,0
103602,0.6716159077151869,0.17524235645041011,Very High,0
103603,0.2649012376698415,0.032682705401724924,Medium,0
103604,0.2305357223387776,0.02663230240549828,Medium,0
103605,0.23962613238329558,0.031141868512110725,Medium,0
103606,0.5134181319831842,0.10354223433242507,High,0
103607,0.295136413512618,0.03659976387249114,Elevated,0
103608,0.8095307821379205,0.3241252302025783,Very High,0
103610,0.2748851439648358,0.032682705401724924,Medium,0
103611,0.11884838647495753,0.01112099644128114,Low,0
103612,0.3733249352577053,0.05702917771883289,Elevated,0
103616,0.5577867875108152,0.11594202898550725,High,0
103617,0.41664638846418905,0.07894736842105263,High,0
103618,0.10761115878279057,0.01112099644128114,Low,0
103619,0.4661855755034256,0.07894736842105263,High,0
103620,0.268494450846933,0.032682705401724924,Medium,0
103621,0.21805913239633057,0.02663230240549828,Medium,0
103622,0.6857306748563338,0.17524235645041011,Very High,0
103623,0.20421481607561975,0.02663230240549828,Medium,0
103626,0.17133231679951774,0.02303030303030303,Low,0
103627,0.31969838001552,0.04590570719602978,Elevated,0
103630,0.18532389346765538,0.02663230240549828,Medium,0
103631,0.33070037259601337,0.04590570719602978,Elevated,0
103632,0.38346191711573513,0.057692307692307696,Elevated,0
103633,0.21444577947410065,0.02663230240549828,Medium,0
103634,0.2171624895040555,0.02663230240549828,Medium,0
103635,0.6376719908621048,0.1445874337623013,Very High,1
103636,0.08913009900971569,0.01112099644128114,Low,0
103637,0.23901418184815282,0.031141868512110725,Medium,0
103638,0.2494310757278515,0.032682705401724924,Medium,1
103639,0.22093061253975962,0.02663230240549828,Medium,0
103640,0.3891256155315574,0.057692307692307696,Elevated,0
103641,0.6292268912547049,0.1445874337623013,Very High,0
103642,0.45974128332201736,0.07894736842105263,High,0
103643,0.1917920430236791,0.02663230240549828,Medium,0
103644,0.2490983937495058,0.032682705401724924,Medium,0
103645,0.1094964474348473,0.01112099644128114,Low,0
103646,0.4043965673301876,0.07432432432432433,Elevated,0
103649,0.4638276171579548,0.07894736842105263,High,0
103650,0.20933226627585264,0.02663230240549828,Medium,0
103652,0.6260761224842187,0.1445874337623013,Very High,0
103653,0.19058140060554554,0.02663230240549828,Medium,0
103654,0.13526676017634603,0.01768172888015717,Low,0
103655,0.14514210698629434,0.01768172888015717,Low,0
103656,0.805513443562785,0.298989898989899,Very High,0
103657,0.22253695406910462,0.02663230240549828,Medium,0
