SK_ID_CURR,pd_calibrated,band,decision,pd_raw
300392,0.298989898989899,Very High,Decline/Review,0.778164019741938
300393,0.0459057071960297,Elevated,Approve,0.3194559101079153
300403,0.1083788706739526,High,Decline/Review,0.5224418124247434
300411,0.0517435320584926,Elevated,Approve,0.3443309149330948
300420,0.0459057071960297,Elevated,Approve,0.3041167405482646
300421,0.0326827054017249,Medium,Approve,0.2693015204664006
300435,0.1752423564504101,Very High,Decline/Review,0.6586520285957382
300437,0.0459057071960297,Elevated,Approve,0.3252767900025433
300440,0.0743243243243243,Elevated,Approve,0.4067578488050001
300443,0.0459057071960297,Elevated,Approve,0.3377049524437758
300456,0.1752423564504101,Very High,Decline/Review,0.6808272001388784
300458,0.0459057071960297,Elevated,Approve,0.3366634924988963
300459,0.1445874337623013,Very High,Decline/Review,0.6429846734293757
300460,0.0326827054017249,Medium,Approve,0.2469820942829595
300462,0.0517435320584926,Elevated,Approve,0.348379159741612
300481,0.0459057071960297,Elevated,Approve,0.3189333115335249
300486,0.125,Very High,Decline/Review,0.5708249344412081
300488,0.0266323024054982,Medium,Approve,0.2113690734782906
300503,0.0873015873015873,High,Decline/Review,0.4979726193957614
300506,0.0326827054017249,Medium,Approve,0.2526424802665714
300517,0.0517435320584926,Elevated,Approve,0.345026162708484
300523,0.0111209964412811,Low,Approve,0.0841374367246169
300525,0.0111209964412811,Low,Approve,0.0994980809867793
300526,0.1445874337623013,Very High,Decline/Review,0.6211271491162589
300552,0.0266323024054982,Medium,Approve,0.213590347284137
300560,0.0266323024054982,Medium,Approve,0.2336048231981584
300570,0.0326827054017249,Medium,Approve,0.2546998566515537
300583,0.0576923076923076,Elevated,Approve,0.3880951228012755
300585,0.0834213305174234,High,Approve,0.4796776188649963
300587,0.0789473684210526,High,Approve,0.4438033349174705
300598,0.1083788706739526,High,Decline/Review,0.5230444267109083
300600,0.0459057071960297,Elevated,Approve,0.3028374367014141
300608,0.1083788706739526,High,Decline/Review,0.5439038526026063
300612,0.003030303030303,Very Low,Approve,0.0351339267078808
300618,0.0365997638724911,Elevated,Approve,0.2928343446921963
300621,0.1186440677966101,High,Decline/Review,0.5690886360319937
300640,0.0266323024054982,Medium,Approve,0.2169007561723638
300641,0.1445874337623013,Very High,Decline/Review,0.6175860162947394
300651,0.0517435320584926,Elevated,Approve,0.3595119315539216
300653,0.0111209964412811,Low,Approve,0.1003383570384623
300667,0.0326827054017249,Medium,Approve,0.259279096860396
300678,0.0111209964412811,Low,Approve,0.1228668315093264
300680,0.0266323024054982,Medium,Approve,0.2304197917604253
300687,0.0789473684210526,High,Approve,0.4503587861247537
300702,0.1752423564504101,Very High,Decline/Review,0.7053795455614246
300717,0.0266323024054982,Medium,Approve,0.2038551837565277
300722,0.0266323024054982,Medium,Approve,0.2021203260126375
300723,0.0326827054017249,Medium,Approve,0.273825115914584
300732,0.1083788706739526,High,Decline/Review,0.5487187232197308
300752,0.0789473684210526,High,Approve,0.4593144124455606
300761,0.2208588957055214,Very High,Decline/Review,0.7488766801568713
300775,0.125,Very High,Decline/Review,0.5747880312209707
300786,0.1752423564504101,Very High,Decline/Review,0.6794540697765646
300787,0.0176817288801571,Low,Approve,0.12707771498819
300788,0.0570291777188328,Elevated,Approve,0.3685184365166245
300789,0.1083788706739526,High,Decline/Review,0.5340468212084218
300794,0.0459057071960297,Elevated,Approve,0.3078267698531255
300808,0.0873015873015873,High,Decline/Review,0.5069628927007562
300834,0.0176817288801571,Low,Approve,0.1474667287399511
300842,0.125,Very High,Decline/Review,0.5780667715951393
300844,0.1752423564504101,Very High,Decline/Review,0.6907520059744934
300850,0.0576923076923076,Elevated,Approve,0.3870928228708151
300851,0.0873015873015873,High,Decline/Review,0.5060384950814517
300854,0.0266323024054982,Medium,Approve,0.1843607717771381
300866,0.0266323024054982,Medium,Approve,0.2121907721564956
300867,0.0570291777188328,Elevated,Approve,0.3759913671624372
300868,0.0789473684210526,High,Approve,0.4521558060429858
300882,0.0743243243243243,Elevated,Approve,0.4057648901824727
300883,0.0365997638724911,Elevated,Approve,0.2820323652392839
300891,0.0834213305174234,High,Approve,0.473309157639425
300894,0.0111209964412811,Low,Approve,0.0765322265220102
300901,0.1445874337623013,Very High,Decline/Review,0.6299245813047865
300904,0.125,Very High,Decline/Review,0.5772496161753411
300910,0.1445874337623013,Very High,Decline/Review,0.6240800159231866
300914,0.0789473684210526,High,Approve,0.4191187769817838
300918,0.0517435320584926,Elevated,Approve,0.3549910973788855
300948,0.1976401179941003,Very High,Decline/Review,0.7132210918616013
300954,0.0789473684210526,High,Approve,0.4630332391914886
300958,0.1445874337623013,Very High,Decline/Review,0.6430978272266722
300959,0.0266323024054982,Medium,Approve,0.2088030920413187
300970,0.003030303030303,Very Low,Approve,0.0529303580503173
300971,0.0326827054017249,Medium,Approve,0.2637304207138065
300975,0.103542234332425,High,Decline/Review,0.5168067157661232
300981,0.0459057071960297,Elevated,Approve,0.3207353869660065
300983,0.0365997638724911,Elevated,Approve,0.2933900460233905
300993,0.396551724137931,Very High,Decline/Review,0.8615060981958758
300996,0.0111209964412811,Low,Approve,0.0846544997150594
301001,0.0111209964412811,Low,Approve,0.0784960113416189
301005,0.0365997638724911,Elevated,Approve,0.2820370500906171
301010,0.1752423564504101,Very High,Decline/Review,0.666452038134035
301021,0.396551724137931,Very High,Decline/Review,0.8670105818044069
301026,0.0266323024054982,Medium,Approve,0.2197327887928296
301029,0.0311418685121107,Medium,Approve,0.2383492567410629
301032,0.0789473684210526,High,Approve,0.4621090399772561
301061,0.1752423564504101,Very High,Decline/Review,0.6686979782746558
301073,0.0105540897097625,Very Low,Approve,0.0674653444424068
301083,0.0365997638724911,Elevated,Approve,0.2844031758725607
301089,0.0873015873015873,High,Decline/Review,0.5067409554839236
301093,0.1752423564504101,Very High,Decline/Review,0.6680820230201893
301098,0.0176817288801571,Low,Approve,0.1323667414200061
301103,0.0789473684210526,High,Approve,0.4459622336236034
301105,0.1445874337623013,Very High,Decline/Review,0.6343855450976512
301112,0.1445874337623013,Very High,Decline/Review,0.640046354174413
301120,0.0176817288801571,Low,Approve,0.1333236138038813
301122,0.0111209964412811,Low,Approve,0.0968748069310337
301124,0.0834213305174234,High,Approve,0.4908096352823204
301137,0.0365997638724911,Elevated,Approve,0.2912816824593532
301169,0.0789473684210526,High,Approve,0.4565561264774296
301173,0.0326827054017249,Medium,Approve,0.2652205505332774
301177,0.0789473684210526,High,Approve,0.4229168732174231
301179,0.0111209964412811,Low,Approve,0.076240291604174
301180,0.1752423564504101,Very High,Decline/Review,0.7082707179023862
301185,0.0459057071960297,Elevated,Approve,0.30055357395346
301195,0.1752423564504101,Very High,Decline/Review,0.6563781507970617
301199,0.0326827054017249,Medium,Approve,0.2607874155396556
301201,0.0570291777188328,Elevated,Approve,0.3670325223476155
301206,0.0326827054017249,Medium,Approve,0.2503609729273047
301209,0.0517435320584926,Elevated,Approve,0.3473455419405168
301210,0.0459057071960297,Elevated,Approve,0.2992021559338071
301216,0.298989898989899,Very High,Decline/Review,0.7962755345607124
301224,0.298989898989899,Very High,Decline/Review,0.7870123233256588
301226,0.0576923076923076,Elevated,Approve,0.3884514399725364
301227,0.0576923076923076,Elevated,Approve,0.3841758270510451
301243,0.073170731707317,Elevated,Approve,0.3907469720811417
301246,0.0176817288801571,Low,Approve,0.1456796831409547
301248,0.0789473684210526,High,Approve,0.4330746835248718
301252,0.0105540897097625,Very Low,Approve,0.0553013455559945
301259,0.1752423564504101,Very High,Decline/Review,0.7017651382308785
301260,0.023030303030303,Low,Approve,0.1726337772649705
301267,0.0266323024054982,Medium,Approve,0.2016375908622178
301268,0.0459057071960297,Elevated,Approve,0.3154502999458288
301274,0.0111209964412811,Low,Approve,0.1131941382152564
301281,0.0266323024054982,Medium,Approve,0.1846486470883056
301287,0.0176817288801571,Low,Approve,0.1610642477351738
301288,0.023030303030303,Low,Approve,0.1753558959167032
301299,0.0266323024054982,Medium,Approve,0.1808558608187963
301304,0.0176817288801571,Low,Approve,0.1344540570892626
301325,0.0789473684210526,High,Approve,0.4410048411501783
301327,0.0834213305174234,High,Approve,0.4804651380581871
301331,0.1083788706739526,High,Decline/Review,0.5345579501066117
301332,0.0266323024054982,Medium,Approve,0.2028430874731428
301336,0.0326827054017249,Medium,Approve,0.2590885865764105
301345,0.1976401179941003,Very High,Decline/Review,0.722342367539356
301348,0.0105540897097625,Very Low,Approve,0.0689893499391083
301356,0.0834213305174234,High,Approve,0.4694427238785401
301358,0.0326827054017249,Medium,Approve,0.2708207593901621
301360,0.0111209964412811,Low,Approve,0.0928501343905564
301364,0.0576923076923076,Elevated,Approve,0.3906646357555219
301389,0.023030303030303,Low,Approve,0.1743549193472784
301415,0.0111209964412811,Low,Approve,0.1226355268802171
301421,0.2208588957055214,Very High,Decline/Review,0.7469365275357613
301422,0.0326827054017249,Medium,Approve,0.2545935966571268
301424,0.0459057071960297,Elevated,Approve,0.3226339279266274
301426,0.0176817288801571,Low,Approve,0.1583191203043484
301433,0.0517435320584926,Elevated,Approve,0.3476394741602447
301459,0.1976401179941003,Very High,Decline/Review,0.7126571661360335
301460,0.103542234332425,High,Decline/Review,0.5121784737099151
301478,0.0459057071960297,Elevated,Approve,0.3314638889440883
301483,0.0266323024054982,Medium,Approve,0.2246056667464311
301493,0.0176817288801571,Low,Approve,0.1402447972274208
301494,0.0111209964412811,Low,Approve,0.0757643861013185
301503,0.073170731707317,Elevated,Approve,0.3959081584849449
301510,0.1162790697674418,High,Decline/Review,0.5636071166095047
301516,0.0176817288801571,Low,Approve,0.1281037573709356
301530,0.0365997638724911,Elevated,Approve,0.2913523108599951
301531,0.0266323024054982,Medium,Approve,0.1872763516280369
301549,0.0176817288801571,Low,Approve,0.1488819700950344
301550,0.0789473684210526,High,Approve,0.4570403239923845
301555,0.0459057071960297,Elevated,Approve,0.3086809983111005
301573,0.0365997638724911,Elevated,Approve,0.2935176315115074
301588,0.0365997638724911,Elevated,Approve,0.2888102849856023
301593,0.0789473684210526,High,Approve,0.4562945960677621
301613,0.1186440677966101,High,Decline/Review,0.5685891659943543
301625,0.1445874337623013,Very High,Decline/Review,0.6219043005959709
301643,0.0789473684210526,High,Approve,0.4681143891275136
301650,0.0176817288801571,Low,Approve,0.1552583298798732
301651,0.125,Very High,Decline/Review,0.5902128452414143
301652,0.0459057071960297,Elevated,Approve,0.3229865602073978
301653,0.0789473684210526,High,Approve,0.4164839159759187
301665,0.0266323024054982,Medium,Approve,0.2343114894938895
301684,0.0365997638724911,Elevated,Approve,0.2834896425602052
301686,0.1752423564504101,Very High,Decline/Review,0.6750071086391441
301694,0.0834213305174234,High,Approve,0.492935088935766
301697,0.0365997638724911,Elevated,Approve,0.2846465270924996
301698,0.0326827054017249,Medium,Approve,0.2639731362548789
301717,0.0326827054017249,Medium,Approve,0.2762463740583063
301725,0.0111209964412811,Low,Approve,0.1205611075593547
301728,0.0326827054017249,Medium,Approve,0.2770215412936894
301734,0.0266323024054982,Medium,Approve,0.2135224799779043
301749,0.1445874337623013,Very High,Decline/Review,0.6276230642129584
301761,0.1976401179941003,Very High,Decline/Review,0.7293699018037405
301766,0.1083788706739526,High,Decline/Review,0.5338654148073612
301775,0.1445874337623013,Very High,Decline/Review,0.6328823604213313
301782,0.0576923076923076,Elevated,Approve,0.3905896307608072
301784,0.0789473684210526,High,Approve,0.4690491355244381
301787,0.0570291777188328,Elevated,Approve,0.3630956502888868
301789,0.0517435320584926,Elevated,Approve,0.3596097107330979
301790,0.1083788706739526,High,Decline/Review,0.5363759224128491
301804,0.1445874337623013,Very High,Decline/Review,0.6283009859151826
301806,0.0266323024054982,Medium,Approve,0.1759083269573117
301817,0.0517435320584926,Elevated,Approve,0.3489985134419281
301826,0.0311418685121107,Medium,Approve,0.2397034173549401
301837,0.0789473684210526,High,Approve,0.4501693081125562
301842,0.0311418685121107,Medium,Approve,0.2380697801616551
301848,0.0311418685121107,Medium,Approve,0.2393055758488941
301859,0.1752423564504101,Very High,Decline/Review,0.6638677705819364
301860,0.0266323024054982,Medium,Approve,0.1939918318670656
301867,0.0576923076923076,Elevated,Approve,0.3838329546188881
301877,0.0111209964412811,Low,Approve,0.1161985443423128
301883,0.0365997638724911,Elevated,Approve,0.2932638304604772
301902,0.0789473684210526,High,Approve,0.427832527515596
301908,0.0266323024054982,Medium,Approve,0.2082772385441142
301916,0.0326827054017249,Medium,Approve,0.2724664364065679
301920,0.0326827054017249,Medium,Approve,0.2580504859777673
301921,0.023030303030303,Low,Approve,0.168119138804305
301931,0.0111209964412811,Low,Approve,0.1047595381708822
301939,0.0789473684210526,High,Approve,0.4613196201850423
301941,0.0326827054017249,Medium,Approve,0.2661864579713054
301943,0.0111209964412811,Low,Approve,0.1037251826523055
301949,0.0176817288801571,Low,Approve,0.1284705664359485
301955,0.0789473684210526,High,Approve,0.4312292630873566
301963,0.0459057071960297,Elevated,Approve,0.2985311685865619
301968,0.0266323024054982,Medium,Approve,0.2317665838483189
301975,0.125,Very High,Decline/Review,0.5736942918699391
301988,0.0326827054017249,Medium,Approve,0.2477018242972672
302000,0.0576923076923076,Elevated,Approve,0.3880644549719739
302005,0.0266323024054982,Medium,Approve,0.2339225976300685
302007,0.0365997638724911,Elevated,Approve,0.2923938460288899
302016,0.1976401179941003,Very High,Decline/Review,0.7249674669036925
302028,0.0326827054017249,Medium,Approve,0.2593216896964803
302038,0.0311418685121107,Medium,Approve,0.2400617139388183
302043,0.0111209964412811,Low,Approve,0.1112724856459576
302051,0.0176817288801571,Low,Approve,0.1378954032523511
302056,0.0111209964412811,Low,Approve,0.1086543087679739
302063,0.0576923076923076,Elevated,Approve,0.3771012272989124
302072,0.0570291777188328,Elevated,Approve,0.3628924177848243
302074,0.0789473684210526,High,Approve,0.4610624797978868
302080,0.0111209964412811,Low,Approve,0.082447620566992
302093,0.0789473684210526,High,Approve,0.4193693223250197
302096,0.0834213305174234,High,Approve,0.4948717090874042
302123,0.0111209964412811,Low,Approve,0.1152959315219562
302125,0.0266323024054982,Medium,Approve,0.1949852208690133
302128,0.0176817288801571,Low,Approve,0.1328038684809918
302145,0.0873015873015873,High,Decline/Review,0.50719081317399
302146,0.0789473684210526,High,Approve,0.4182068723647108
302160,0.1083788706739526,High,Decline/Review,0.5408560238625507
302166,0.0459057071960297,Elevated,Approve,0.3275175619904682
302174,0.0176817288801571,Low,Approve,0.1419018029888934
302175,0.0365997638724911,Elevated,Approve,0.2838724972500034
302186,0.3241252302025783,Very High,Decline/Review,0.8119852678369411
302190,0.0517435320584926,Elevated,Approve,0.356434233393109
302202,0.0873015873015873,High,Decline/Review,0.5048050549995166
302207,0.1083788706739526,High,Decline/Review,0.5296833139559302
302211,0.0266323024054982,Medium,Approve,0.1820172411971415
302215,0.023030303030303,Low,Approve,0.1744794590572239
302216,0.0326827054017249,Medium,Approve,0.252839080738067
302217,0.0176817288801571,Low,Approve,0.1433372122758561
302225,0.3241252302025783,Very High,Decline/Review,0.843309511931961
302231,0.0517435320584926,Elevated,Approve,0.3543572633940183
302233,0.0111209964412811,Low,Approve,0.0719950975693586
302259,0.0365997638724911,Elevated,Approve,0.2910969340664984
302263,0.1083788706739526,High,Decline/Review,0.5277292031067092
302281,0.0459057071960297,Elevated,Approve,0.3358090443087268
302285,0.0176817288801571,Low,Approve,0.1496173877852944
302288,0.0326827054017249,Medium,Approve,0.2675807759565517
302292,0.298989898989899,Very High,Decline/Review,0.8015260921702063
302303,0.1083788706739526,High,Decline/Review,0.5305332935234603
302306,0.0365997638724911,Elevated,Approve,0.2840825142298016
302309,0.0517435320584926,Elevated,Approve,0.343315829878264
302332,0.023030303030303,Low,Approve,0.1670320551435253
302341,0.0111209964412811,Low,Approve,0.0865360791704194
302350,0.1976401179941003,Very High,Decline/Review,0.726303570940264
302352,0.0789473684210526,High,Approve,0.4212131415886341
302356,0.1752423564504101,Very High,Decline/Review,0.6836440300051024
302361,0.0459057071960297,Elevated,Approve,0.2985232391997512
302364,0.125,Very High,Decline/Review,0.5815450359697438
302373,0.023030303030303,Low,Approve,0.1663220931639449
302378,0.0789473684210526,High,Approve,0.4118796035759756
302385,0.023030303030303,Low,Approve,0.1717464215992861
302389,0.0834213305174234,High,Approve,0.4841584034363798
302393,0.1445874337623013,Very High,Decline/Review,0.6130399594335336
302403,0.0111209964412811,Low,Approve,0.102887821204344
302422,0.0111209964412811,Low,Approve,0.1067552693653342
302425,0.073170731707317,Elevated,Approve,0.3978862503126925
302431,0.298989898989899,Very High,Decline/Review,0.8053398351008848
302443,0.0789473684210526,High,Approve,0.4621860454517429
302448,0.0111209964412811,Low,Approve,0.1025728895808196
302449,0.125,Very High,Decline/Review,0.5748337193907742
302455,0.0789473684210526,High,Approve,0.4232009311620582
302460,0.0111209964412811,Low,Approve,0.0865534430932295
302462,0.0266323024054982,Medium,Approve,0.2221022308761208
302466,0.0326827054017249,Medium,Approve,0.2792469146181972
302467,0.0266323024054982,Medium,Approve,0.1949839644614335
302470,0.0789473684210526,High,Approve,0.4464241564484174
302472,0.0266323024054982,Medium,Approve,0.1873885746444381
302480,0.0789473684210526,High,Approve,0.4392577659020195
302481,0.0111209964412811,Low,Approve,0.1165955271771678
302491,0.103542234332425,High,Decline/Review,0.5176879585228745
302494,0.0176817288801571,Low,Approve,0.1555077126098338
302503,0.125,Very High,Decline/Review,0.570999226797482
302504,0.1752423564504101,Very High,Decline/Review,0.6719263535133028
302507,0.1976401179941003,Very High,Decline/Review,0.7174867786442564
302527,0.1159420289855072,High,Decline/Review,0.558856354651017
302571,0.103542234332425,High,Decline/Review,0.5184959915178677
302580,0.1752423564504101,Very High,Decline/Review,0.6723162173930256
302583,0.0517435320584926,Elevated,Approve,0.3494195575488801
302591,0.0266323024054982,Medium,Approve,0.2213608541421964
302601,0.0576923076923076,Elevated,Approve,0.3773722355147706
302613,0.0459057071960297,Elevated,Approve,0.338079395609783
302621,0.0326827054017249,Medium,Approve,0.2408828853588265
302638,0.0326827054017249,Medium,Approve,0.2716757419271328
302639,0.103542234332425,High,Decline/Review,0.5095256146779945
302655,0.0834213305174234,High,Approve,0.4708536908197498
302670,0.0459057071960297,Elevated,Approve,0.3414321923752416
302673,0.3241252302025783,Very High,Decline/Review,0.8323270202022038
302675,0.0266323024054982,Medium,Approve,0.212718043200579
302691,0.0570291777188328,Elevated,Approve,0.3666296994435803
302701,0.0266323024054982,Medium,Approve,0.2189015415804061
302705,0.0176817288801571,Low,Approve,0.1338811446668164
302727,0.0789473684210526,High,Approve,0.4135162625058222
302750,0.0266323024054982,Medium,Approve,0.2227813561348761
302751,0.0789473684210526,High,Approve,0.4423214004629791
302757,0.1454545454545454,Very High,Decline/Review,0.6452377568742509
302758,0.1445874337623013,Very High,Decline/Review,0.6414163310193091
302761,0.1752423564504101,Very High,Decline/Review,0.6717536600613936
302767,0.1162790697674418,High,Decline/Review,0.5653321910925397
302787,0.0459057071960297,Elevated,Approve,0.3202980378911096
302797,0.0176817288801571,Low,Approve,0.1285642710074604
302799,0.1752423564504101,Very High,Decline/Review,0.6810715155338379
302800,0.0459057071960297,Elevated,Approve,0.338629611211886
302815,0.0365997638724911,Elevated,Approve,0.2828454599128273
302826,0.396551724137931,Very High,Decline/Review,0.8610446319269189
302827,0.0176817288801571,Low,Approve,0.151042592460501
302842,0.0111209964412811,Low,Approve,0.1019226495575894
302856,0.0111209964412811,Low,Approve,0.112774998169845
302877,0.0266323024054982,Medium,Approve,0.1919791356244823
302879,0.0576923076923076,Elevated,Approve,0.3799597169425529
302881,0.0459057071960297,Elevated,Approve,0.3174482288054008
302882,0.103542234332425,High,Decline/Review,0.5091311980075698
302885,0.1159420289855072,High,Decline/Review,0.5513667456095134
302905,0.0266323024054982,Medium,Approve,0.190279327407341
302911,0.0266323024054982,Medium,Approve,0.1787735386947942
302916,0.1445874337623013,Very High,Decline/Review,0.6075639513886152
302919,0.1976401179941003,Very High,Decline/Review,0.7371098341805958
302947,0.0365997638724911,Elevated,Approve,0.2898378212022253
302957,0.1445874337623013,Very High,Decline/Review,0.6156482658965342
302968,0.0459057071960297,Elevated,Approve,0.3124674765391214
302978,0.0834213305174234,High,Approve,0.4947988392379273
302984,0.125,Very High,Decline/Review,0.5763834737876815
302991,0.0111209964412811,Low,Approve,0.1243368682051998
303007,0.0789473684210526,High,Approve,0.4536665891294378
303010,0.0326827054017249,Medium,Approve,0.2623532232520596
303012,0.298989898989899,Very High,Decline/Review,0.7948251733104691
303013,0.1976401179941003,Very High,Decline/Review,0.7171419207631243
303024,0.0266323024054982,Medium,Approve,0.1976347786425615
303027,0.0459057071960297,Elevated,Approve,0.299834243481473
303034,0.0176817288801571,Low,Approve,0.1333649493359271
303036,0.0873015873015873,High,Decline/Review,0.5072606417069322
303037,0.0266323024054982,Medium,Approve,0.2325814423362735
303050,0.0311418685121107,Medium,Approve,0.2368871113151519
303060,0.1752423564504101,Very High,Decline/Review,0.6650272710874555
303062,0.0326827054017249,Medium,Approve,0.2487112837226057
303066,0.0176817288801571,Low,Approve,0.135044284193871
303068,0.0789473684210526,High,Approve,0.4109772579476958
303077,0.3241252302025783,Very High,Decline/Review,0.8267571817815637
303080,0.0111209964412811,Low,Approve,0.1158961372016176
303082,0.0459057071960297,Elevated,Approve,0.3217713848117418
303083,0.0176817288801571,Low,Approve,0.1499230373895159
303085,0.073170731707317,Elevated,Approve,0.3945909108488244
303087,0.023030303030303,Low,Approve,0.1647437387233753
303089,0.0266323024054982,Medium,Approve,0.2294726627553698
303103,0.0176817288801571,Low,Approve,0.1280806382657291
303105,0.023030303030303,Low,Approve,0.1690119885360283
303106,0.0834213305174234,High,Approve,0.4755883967257274
303120,0.0459057071960297,Elevated,Approve,0.3025858240859567
303121,0.0111209964412811,Low,Approve,0.0864240764199881
303127,0.0266323024054982,Medium,Approve,0.1820310671136272
303130,0.0266323024054982,Medium,Approve,0.1855205493634464
303142,0.0111209964412811,Low,Approve,0.0863067295910916
303162,0.0326827054017249,Medium,Approve,0.275864190775349
303169,0.0789473684210526,High,Approve,0.4660757519412381
303189,0.0111209964412811,Low,Approve,0.1208890328705109
303220,0.0459057071960297,Elevated,Approve,0.3424860095706115
303222,0.1445874337623013,Very High,Decline/Review,0.6295805593906053
303223,0.0266323024054982,Medium,Approve,0.1881742582231246
303227,0.0459057071960297,Elevated,Approve,0.3400870155844123
303262,0.0326827054017249,Medium,Approve,0.2656256115119338
303264,0.0326827054017249,Medium,Approve,0.2587223806394132
303277,0.0459057071960297,Elevated,Approve,0.3224986319123641
303288,0.0111209964412811,Low,Approve,0.1219495821196473
303292,0.0365997638724911,Elevated,Approve,0.2922638341759807
303294,0.125,Very High,Decline/Review,0.5830230450165301
303301,0.5333333333333333,Very High,Decline/Review,0.9065940625382736
303312,0.1454545454545454,Very High,Decline/Review,0.6447996237135413
303328,0.0365997638724911,Elevated,Approve,0.2813953743325542
303330,0.0266323024054982,Medium,Approve,0.1884946815813619
303347,0.023030303030303,Low,Approve,0.1635522141946814
303354,0.0111209964412811,Low,Approve,0.1177482113490399
303356,0.0176817288801571,Low,Approve,0.1297069721246912
303362,0.0111209964412811,Low,Approve,0.0898026905134406
303377,0.0365997638724911,Elevated,Approve,0.2918405477392098
303386,0.0576923076923076,Elevated,Approve,0.3864231161492547
303393,0.0111209964412811,Low,Approve,0.0901732310357184
303397,0.0326827054017249,Medium,Approve,0.2684152876422357
303403,0.1445874337623013,Very High,Decline/Review,0.620656428692127
303413,0.003030303030303,Very Low,Approve,0.0510381341368892
303416,0.1445874337623013,Very High,Decline/Review,0.6142072852421119
303428,0.0459057071960297,Elevated,Approve,0.3334421030798586
303429,0.1159420289855072,High,Decline/Review,0.5519677798112596
303432,0.073170731707317,Elevated,Approve,0.3926773043279064
303446,0.1976401179941003,Very High,Decline/Review,0.7116013847813526
303455,0.2291666666666666,Very High,Decline/Review,0.7574124699266085
303464,0.0326827054017249,Medium,Approve,0.2605435824503009
303465,0.0111209964412811,Low,Approve,0.0872846437571364
303473,0.0789473684210526,High,Approve,0.4259764131578712
303476,0.0789473684210526,High,Approve,0.4133490161305602
303479,0.0873015873015873,High,Decline/Review,0.5080666658662315
303482,0.0311418685121107,Medium,Approve,0.2369097615748734
303484,0.0266323024054982,Medium,Approve,0.2347020601659694
303492,0.1083788706739526,High,Decline/Review,0.5224466586779255
303493,0.1752423564504101,Very High,Decline/Review,0.681198379338274
303497,0.0459057071960297,Elevated,Approve,0.2956590012017567
303498,0.0459057071960297,Elevated,Approve,0.3271104563093286
303499,0.0570291777188328,Elevated,Approve,0.3717591298443579
303509,0.023030303030303,Low,Approve,0.1669643530437957
303513,0.0365997638724911,Elevated,Approve,0.2944168055392203
303524,0.0111209964412811,Low,Approve,0.0894673667875006
303525,0.28125,Very High,Decline/Review,0.7737382772947956
303540,0.0459057071960297,Elevated,Approve,0.3251555184206738
303544,0.0111209964412811,Low,Approve,0.1232217608546254
303548,0.0326827054017249,Medium,Approve,0.2545194319924907
303551,0.0266323024054982,Medium,Approve,0.2193512242296174
303569,0.073170731707317,Elevated,Approve,0.3936908283270003
303584,0.0789473684210526,High,Approve,0.4638908175903052
303592,0.1445874337623013,Very High,Decline/Review,0.6395741704226254
303602,0.1083788706739526,High,Decline/Review,0.5473141708787898
303607,0.073170731707317,Elevated,Approve,0.4025154531081035
303619,0.0789473684210526,High,Approve,0.4260567940832798
303630,0.0459057071960297,Elevated,Approve,0.3011438581635602
303643,0.3241252302025783,Very High,Decline/Review,0.8256220649142877
303644,0.1083788706739526,High,Decline/Review,0.5474604142968608
303670,0.0789473684210526,High,Approve,0.4504825143614289
303671,0.0459057071960297,Elevated,Approve,0.3032897238368343
303678,0.0459057071960297,Elevated,Approve,0.2963035855502384
303689,0.0111209964412811,Low,Approve,0.1015217684205041
303698,0.0789473684210526,High,Approve,0.4552926978502376
303702,0.0459057071960297,Elevated,Approve,0.2975689325700546
303704,0.0459057071960297,Elevated,Approve,0.3086788991893237
303711,0.023030303030303,Low,Approve,0.1668238594367082
303727,0.0326827054017249,Medium,Approve,0.275560580292482
303728,0.0111209964412811,Low,Approve,0.0795260222658574
303741,0.1752423564504101,Very High,Decline/Review,0.6625687676247818
303752,0.0459057071960297,Elevated,Approve,0.326573630605733
303755,0.0266323024054982,Medium,Approve,0.2168770645975602
303777,0.0266323024054982,Medium,Approve,0.1934966884352981
303790,0.1752423564504101,Very High,Decline/Review,0.6560875572062547
303798,0.0311418685121107,Medium,Approve,0.2362883418375055
303804,0.396551724137931,Very High,Decline/Review,0.8574019305503414
303812,0.0459057071960297,Elevated,Approve,0.3416366670792254
303814,0.073170731707317,Elevated,Approve,0.3910073391565642
303817,0.2208588957055214,Very High,Decline/Review,0.7443538199820305
303818,0.1162790697674418,High,Decline/Review,0.5664676707398993
303848,0.0365997638724911,Elevated,Approve,0.2936960951587751
303850,0.0176817288801571,Low,Approve,0.12560616376217
303854,0.0266323024054982,Medium,Approve,0.2088210275069178
303857,0.0266323024054982,Medium,Approve,0.1868218453561504
303860,0.0176817288801571,Low,Approve,0.1474863917068926
303870,0.0873015873015873,High,Decline/Review,0.5072551733043099
303877,0.0266323024054982,Medium,Approve,0.184972217051538
303884,0.1445874337623013,Very High,Decline/Review,0.6132469734658607
303893,0.0111209964412811,Low,Approve,0.0972718141407643
303899,0.0459057071960297,Elevated,Approve,0.2978156237526189
303900,0.28125,Very High,Decline/Review,0.7710003088063744
303902,0.0326827054017249,Medium,Approve,0.2786451857695112
303906,0.0789473684210526,High,Approve,0.4302339721256268
303920,0.1445874337623013,Very High,Decline/Review,0.6381128226590813
303937,0.0176817288801571,Low,Approve,0.1585110032764037
303939,0.023030303030303,Low,Approve,0.1695442271916809
303941,0.023030303030303,Low,Approve,0.1621085447583372
